id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util
100061961,6000, 36 months,12.7,201.42,C,10+ years,RENT,60000.0,Not Verified,credit_card,20.62,0.0,2001-11-01,8.0,0.0,689,685,21973,93.0
127207618,7000, 36 months,9.4,224.04,B,2 years,RENT,50000.0,Not Verified,debt_consolidation,1.25,0.0,2005-09-01,11.0,0.0,674,670,2181,5.0
102414904,8400, 36 months,8.2,264.16,B,2 years,RENT,47000.0,Not Verified,credit_card,18.08,0.0,2010-09-01,9.0,0.0,724,720,1638,8.0
51045434,20000, 36 months,6.8,616.54,A,10+ years,RENT,100000.0,Source Verified,credit_card,13.09,1.0,1989-07-01,11.0,0.0,684,680,35731,50.0
131920233,5000, 36 months,20.3,186.82,D,10+ years,RENT,75000.0,Verified,debt_consolidation,25.04,0.0,2005-07-01,14.0,0.0,684,680,23845,79.0
17393020,7000, 36 months,14.4,240.92,C,3 years,RENT,145000.0,Not Verified,debt_consolidation,4.26,2.0,2000-11-01,8.0,0.0,664,660,4204,27.0
7098150,35000, 60 months,24.8,1025.05,F,1 year,RENT,86000.0,Source Verified,debt_consolidation,24.32,0.0,1995-08-01,11.0,0.0,699,695,28893,48.0
68376471,35000, 36 months,9.0,1126.07,B,5 years,MORTGAGE,110000.0,Source Verified,credit_card,29.45,0.0,1998-03-01,13.0,0.0,774,770,23353,53.0
115417830,20000, 36 months,11.9,664.2,B,3 years,OWN,80000.0,Not Verified,credit_card,32.08,0.0,2008-12-01,15.0,0.0,754,750,18421,17.0
18966236,7200, 36 months,6.4,220.65,A,4 years,MORTGAGE,39000.0,Not Verified,credit_card,6.15,0.0,2002-08-01,6.0,0.0,754,750,7244,33.0
129067436,15000, 36 months,6.0,456.88,A,9 years,MORTGAGE,106211.0,Source Verified,credit_card,21.67,1.0,2000-12-01,18.0,0.0,694,690,16734,53.0
40930811,7550, 36 months,15.6,263.99,D,10+ years,MORTGAGE,53000.0,Verified,debt_consolidation,3.15,0.0,2006-10-01,4.0,5.0,664,660,1910,83.0
51896992,4900, 36 months,12.6,164.37,C,7 years,MORTGAGE,80000.0,Not Verified,debt_consolidation,16.47,2.0,1989-09-01,10.0,0.0,669,665,15825,85.0
3095685,35000, 60 months,17.7,884.4,D,2 years,RENT,80000.0,Verified,debt_consolidation,27.18,0.0,1989-02-01,9.0,0.0,709,705,31479,57.0
57398419,14850, 36 months,8.1,466.58,B,10+ years,MORTGAGE,50000.0,Source Verified,debt_consolidation,23.45,0.0,2005-09-01,12.0,0.0,729,725,15077,47.0
128699411,8000, 36 months,16.0,281.34,C,10+ years,OWN,37700.0,Source Verified,debt_consolidation,22.09,0.0,2000-08-01,4.0,0.0,734,730,2556,73.0
28182552,20000, 36 months,14.4,688.33,C,2 years,RENT,95000.0,Verified,debt_consolidation,8.5,0.0,2005-09-01,16.0,0.0,664,660,16242,36.0
51878006,6600, 36 months,11.5,217.74,B,9 years,RENT,42000.0,Source Verified,debt_consolidation,6.2,0.0,2002-11-01,23.0,0.0,679,675,4491,51.0
90187656,16800, 36 months,5.3,505.93,A,10+ years,MORTGAGE,105000.0,Not Verified,credit_card,8.06,0.0,2000-05-01,12.0,0.0,774,770,16203,36.0
65845137,5000, 36 months,9.7,160.78,B,,RENT,30000.0,Source Verified,debt_consolidation,11.72,0.0,2004-12-01,7.0,0.0,669,665,8058,52.0
22311937,19075, 60 months,16.9,473.97,D,6 years,RENT,54300.0,Source Verified,debt_consolidation,28.29,0.0,2003-09-01,17.0,0.0,694,690,24424,54.0
63651572,7200, 36 months,13.1,243.23,C,2 years,RENT,60000.0,Source Verified,medical,4.33,0.0,2007-10-01,8.0,0.0,669,665,9309,70.0
117576063,28800, 36 months,19.0,1056.14,D,2 years,MORTGAGE,70000.0,Not Verified,home_improvement,35.21,0.0,2005-09-01,16.0,0.0,704,700,19805,57.0
95091287,20000, 60 months,17.9,507.76,D,10+ years,MORTGAGE,46000.0,Not Verified,debt_consolidation,19.54,0.0,2002-07-01,11.0,0.0,724,720,23854,80.0
39660863,15000, 60 months,17.8,379.76,D,8 years,MORTGAGE,60000.0,Source Verified,debt_consolidation,26.66,0.0,2007-09-01,17.0,0.0,669,665,16196,58.0
8045259,20000, 36 months,17.0,714.06,C,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,22.68,0.0,1999-12-01,11.0,0.0,674,670,32663,95.0
63159834,10000, 36 months,12.2,333.53,C,10+ years,MORTGAGE,21600.0,Source Verified,home_improvement,21.33,0.0,1988-09-01,7.0,0.0,704,700,11411,66.0
66641051,12000, 36 months,5.3,361.38,A,10+ years,MORTGAGE,30000.0,Source Verified,debt_consolidation,28.36,0.0,1989-06-01,16.0,2.0,769,765,2439,4.0
55472579,15000, 36 months,14.6,517.42,C,1 year,RENT,48000.0,Source Verified,debt_consolidation,22.05,0.0,2004-09-01,19.0,0.0,704,700,7312,29.0
55260743,5600, 36 months,10.9,183.32,B,3 years,MORTGAGE,43000.0,Not Verified,credit_card,12.87,0.0,2007-02-01,9.0,1.0,679,675,4682,37.0
67278964,6000, 36 months,12.5,200.99,C,6 years,MORTGAGE,40000.0,Source Verified,home_improvement,24.53,0.0,2006-08-01,16.0,0.0,689,685,8215,52.0
116252970,8000, 36 months,7.3,248.3,A,10+ years,MORTGAGE,90000.0,Not Verified,debt_consolidation,9.36,0.0,1978-09-01,14.0,0.0,789,785,1321,3.0
96498382,18000, 36 months,13.9,615.11,C,,MORTGAGE,68000.0,Source Verified,debt_consolidation,17.47,0.0,1993-12-01,12.0,0.0,684,680,7740,67.0
123963247,10000, 60 months,14.0,233.1,C,2 years,RENT,35000.0,Source Verified,debt_consolidation,7.21,0.0,2006-06-01,9.0,1.0,739,735,3425,9.0
59572939,7000, 36 months,6.2,213.72,A,10+ years,RENT,80000.0,Verified,debt_consolidation,17.57,0.0,2007-10-01,14.0,0.0,704,700,9666,38.0
80760108,12000, 36 months,11.9,398.52,C,10+ years,MORTGAGE,70000.0,Not Verified,home_improvement,22.97,0.0,1979-11-01,11.0,0.0,739,735,5829,26.0
70152568,20000, 36 months,13.4,678.13,C,10+ years,MORTGAGE,97500.0,Not Verified,home_improvement,16.78,0.0,1976-07-01,14.0,0.0,669,665,25116,89.0
56081695,15125, 60 months,20.9,409.1,E,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,22.58,0.0,1996-10-01,12.0,0.0,729,725,24208,48.0
34953641,5000, 36 months,8.1,157.13,A,10+ years,MORTGAGE,52000.0,Verified,other,28.92,1.0,2001-02-01,7.0,0.0,709,705,3351,22.0
767598,15775, 36 months,10.9,516.38,B,< 1 year,RENT,45000.0,Source Verified,debt_consolidation,24.08,0.0,1999-12-01,11.0,0.0,714,710,18503,86.0
82227156,10000, 36 months,7.5,311.48,A,4 years,RENT,26000.0,Verified,credit_card,13.67,0.0,2001-01-01,14.0,0.0,694,690,10974,31.0
32349482,7000, 36 months,13.9,239.18,C,10+ years,MORTGAGE,42000.0,Verified,debt_consolidation,39.6,0.0,1999-09-01,8.0,0.0,669,665,4792,74.0
107255961,7000, 36 months,12.7,234.99,C,10+ years,MORTGAGE,36000.0,Source Verified,debt_consolidation,6.63,0.0,2003-11-01,8.0,1.0,669,665,4546,48.0
117278836,20000, 36 months,10.4,649.3,B,10+ years,MORTGAGE,90000.0,Source Verified,debt_consolidation,17.04,1.0,1993-08-01,22.0,0.0,694,690,34999,33.0
23232884,25000, 36 months,13.9,854.2,C,10+ years,MORTGAGE,75478.0,Verified,debt_consolidation,32.63,0.0,1994-05-01,20.0,0.0,684,680,22228,55.0
497517,5500, 36 months,7.8,172.05,A,< 1 year,RENT,60000.0,Not Verified,credit_card,22.78,0.0,1998-09-01,13.0,0.0,744,740,5275,87.0
3195580,10000, 36 months,8.0,317.54,A,< 1 year,RENT,65000.0,Not Verified,debt_consolidation,4.98,0.0,1998-01-01,6.0,0.0,729,725,8802,41.0
59259473,30000, 36 months,16.9,1069.44,D,4 years,RENT,137000.0,Verified,debt_consolidation,19.72,0.0,2007-06-01,13.0,0.0,684,680,37521,66.0
76322010,24000, 60 months,13.6,554.35,C,4 years,OWN,55000.0,Verified,credit_card,35.35,0.0,1979-01-01,16.0,0.0,694,690,36952,72.0
42001267,12000, 36 months,11.5,395.89,B,10+ years,RENT,77000.0,Source Verified,debt_consolidation,26.99,0.0,1987-11-01,11.0,1.0,674,670,19824,82.0
5948504,28000, 36 months,7.6,872.52,A,3 years,MORTGAGE,119000.0,Verified,debt_consolidation,13.75,0.0,1971-01-01,7.0,0.0,769,765,30718,62.0
10129131,35000, 36 months,16.2,1234.65,C,5 years,RENT,153030.0,Verified,debt_consolidation,14.12,0.0,2007-09-01,6.0,5.0,684,680,7799,65.0
96781145,11000, 36 months,7.2,340.86,A,10+ years,RENT,57000.0,Not Verified,credit_card,21.03,0.0,2002-01-01,13.0,0.0,744,740,14542,36.0
42612302,3250, 36 months,16.5,115.15,D,1 year,MORTGAGE,20000.0,Not Verified,debt_consolidation,36.91,0.0,2000-04-01,9.0,0.0,679,675,6628,50.0
374940,15000, 36 months,11.8,497.46,B,10+ years,MORTGAGE,150000.0,Source Verified,credit_card,6.78,0.0,1992-03-01,10.0,0.0,754,750,24055,54.0
1352370,4800, 36 months,12.1,159.71,B,7 years,MORTGAGE,65000.0,Verified,debt_consolidation,32.48,0.0,1999-08-01,15.0,0.0,699,695,28332,80.0
68580219,8850, 36 months,19.4,326.56,E,2 years,RENT,37440.0,Source Verified,debt_consolidation,21.83,0.0,2007-06-01,6.0,0.0,684,680,3201,29.0
115351209,40000, 36 months,5.3,1204.6,A,10+ years,MORTGAGE,950000.0,Verified,debt_consolidation,5.6,0.0,1986-10-01,15.0,0.0,769,765,49859,23.0
8584874,8000, 36 months,18.5,291.44,D,5 years,MORTGAGE,60000.0,Verified,debt_consolidation,3.92,0.0,1992-03-01,3.0,1.0,709,705,153,0.0
137809513,5000, 36 months,17.9,180.69,D,10+ years,MORTGAGE,102000.0,Not Verified,car,37.14,2.0,1983-06-01,18.0,0.0,679,675,11009,61.0
1193614,14825, 36 months,12.1,493.26,B,2 years,RENT,30000.0,Verified,credit_card,20.76,0.0,2001-05-01,7.0,0.0,699,695,17563,82.0
15499813,13000, 36 months,10.9,425.55,B,10+ years,MORTGAGE,60000.0,Not Verified,credit_card,31.72,0.0,1996-08-01,12.0,0.0,724,720,10410,46.0
73313173,10000, 36 months,11.9,332.1,C,4 years,RENT,34644.0,Verified,debt_consolidation,18.82,0.0,2006-02-01,10.0,1.0,664,660,7176,39.0
50497142,6600, 36 months,7.8,206.49,A,,MORTGAGE,80000.0,Verified,credit_card,17.36,1.0,1986-03-01,14.0,0.0,684,680,17330,55.0
7705558,33425, 60 months,15.6,805.93,C,,MORTGAGE,75000.0,Verified,debt_consolidation,20.69,0.0,1967-07-01,12.0,0.0,719,715,38014,64.0
52008025,12000, 36 months,11.5,395.89,B,< 1 year,RENT,30000.0,Not Verified,credit_card,27.12,0.0,2007-09-01,5.0,0.0,699,695,11758,63.0
22351921,6500, 36 months,10.1,210.2,B,7 years,RENT,46000.0,Source Verified,credit_card,32.92,0.0,1995-10-01,13.0,0.0,719,715,14818,42.0
54513337,12000, 60 months,11.5,264.1,B,9 years,RENT,60549.0,Source Verified,debt_consolidation,15.44,0.0,1999-12-01,8.0,0.0,714,710,9000,55.0
77168358,6000, 36 months,10.7,195.73,B,< 1 year,MORTGAGE,78000.0,Source Verified,home_improvement,15.86,0.0,1997-10-01,15.0,0.0,689,685,12747,34.0
51907590,8000, 36 months,9.1,255.04,B,< 1 year,RENT,56000.0,Source Verified,credit_card,29.41,0.0,1998-11-01,12.0,1.0,674,670,9642,94.0
824461,2000, 36 months,5.4,60.32,A,4 years,RENT,68500.0,Not Verified,car,5.19,0.0,1987-08-01,6.0,0.0,819,815,630,3.0
77178436,30000, 60 months,9.7,633.73,B,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,11.79,0.0,1990-07-01,9.0,1.0,719,715,17418,55.0
58120206,13500, 36 months,9.9,435.55,B,2 years,RENT,70000.0,Source Verified,credit_card,8.35,0.0,2001-08-01,20.0,0.0,684,680,13123,97.0
8126835,28000, 36 months,12.9,943.3,B,6 years,MORTGAGE,125000.0,Source Verified,debt_consolidation,16.22,0.0,2001-09-01,8.0,0.0,689,685,12533,64.0
25366326,8000, 36 months,9.1,255.04,B,2 years,MORTGAGE,80000.0,Not Verified,debt_consolidation,14.72,0.0,1999-01-01,22.0,0.0,704,700,8958,28.0
43430090,20000, 60 months,10.9,434.75,B,1 year,MORTGAGE,80000.0,Source Verified,debt_consolidation,12.02,0.0,2010-10-01,7.0,0.0,689,685,13673,79.0
78719490,5000, 36 months,14.4,172.01,C,1 year,RENT,55000.0,Source Verified,credit_card,25.9,1.0,2004-11-01,10.0,0.0,704,700,5577,25.0
51897542,28575, 60 months,23.9,821.88,F,5 years,MORTGAGE,100000.0,Source Verified,other,21.22,0.0,2007-09-01,20.0,0.0,709,705,9318,31.0
68781263,25000, 60 months,8.4,512.8,B,8 years,MORTGAGE,114000.0,Not Verified,credit_card,13.36,1.0,1995-02-01,17.0,1.0,714,710,25809,36.0
64792521,25000, 60 months,8.1,509.07,B,,OWN,60000.0,Not Verified,debt_consolidation,9.8,1.0,1978-03-01,13.0,0.0,734,730,14747,27.0
53894244,20000, 36 months,6.2,610.62,A,4 years,MORTGAGE,225000.0,Source Verified,credit_card,20.78,0.0,1996-12-01,23.0,0.0,769,765,96902,18.0
23824836,6000, 36 months,11.6,198.35,B,10+ years,MORTGAGE,120000.0,Not Verified,credit_card,14.37,0.0,1991-12-01,10.0,0.0,684,680,28770,91.0
6575775,5000, 36 months,16.7,177.72,C,10+ years,RENT,60000.0,Verified,debt_consolidation,19.26,0.0,1994-03-01,10.0,0.0,704,700,15232,44.0
3153099,4800, 36 months,13.1,161.99,B,4 years,RENT,38000.0,Verified,debt_consolidation,18.12,0.0,1993-08-01,12.0,0.0,704,700,6427,26.0
17182955,21000, 36 months,8.3,661.85,A,3 years,MORTGAGE,115000.0,Source Verified,debt_consolidation,6.56,0.0,1996-05-01,17.0,0.0,744,740,17440,34.0
84997291,3000, 36 months,23.9,117.69,E,,RENT,12444.0,Verified,debt_consolidation,8.87,0.0,1991-04-01,8.0,1.0,694,690,2593,35.0
6726978,10000, 60 months,22.0,280.19,E,< 1 year,RENT,130000.0,Verified,debt_consolidation,18.68,1.0,1996-11-01,13.0,1.0,664,660,7681,77.0
12525230,2000, 36 months,19.4,73.79,D,< 1 year,RENT,42700.0,Source Verified,debt_consolidation,8.85,0.0,1996-08-01,10.0,0.0,664,660,12107,42.0
95346585,7000, 36 months,11.4,230.64,B,1 year,RENT,40000.0,Source Verified,debt_consolidation,5.52,0.0,2009-09-01,3.0,0.0,704,700,5307,61.0
46762397,22000, 36 months,5.9,668.59,A,2 years,RENT,75000.0,Source Verified,credit_card,21.94,0.0,1997-07-01,18.0,0.0,719,715,35221,59.0
128314092,8475, 36 months,10.9,277.1,B,2 years,RENT,66000.0,Not Verified,debt_consolidation,9.64,0.0,2009-07-01,9.0,0.0,684,680,7370,53.0
120272685,30000, 36 months,10.9,980.89,B,1 year,MORTGAGE,180000.0,Source Verified,debt_consolidation,7.41,0.0,2007-02-01,7.0,0.0,689,685,4383,35.0
1103174,10000, 36 months,11.7,330.76,B,1 year,OWN,40000.0,Source Verified,credit_card,21.18,0.0,2006-10-01,8.0,0.0,694,690,7579,34.0
68794566,16800, 36 months,13.9,574.11,C,10+ years,MORTGAGE,69000.0,Verified,debt_consolidation,30.12,1.0,2004-03-01,8.0,0.0,674,670,3132,73.0
96852736,5000, 36 months,11.4,164.86,B,10+ years,MORTGAGE,35000.0,Verified,medical,14.68,0.0,2005-01-01,6.0,1.0,674,670,6111,84.0
108825403,2700, 36 months,5.3,81.31,A,,MORTGAGE,54000.0,Not Verified,debt_consolidation,8.71,0.0,2002-11-01,10.0,0.0,729,725,3114,9.0
92240733,8500, 36 months,13.4,288.41,C,10+ years,RENT,46126.0,Not Verified,other,14.49,1.0,2006-06-01,9.0,0.0,689,685,7932,35.0
7695004,7200, 36 months,19.5,265.83,D,7 years,RENT,30000.0,Not Verified,debt_consolidation,8.0,0.0,1999-10-01,6.0,0.0,694,690,5790,73.0
14498509,2125, 36 months,16.5,75.33,D,10+ years,MORTGAGE,120000.0,Source Verified,other,11.66,0.0,1986-10-01,10.0,1.0,674,670,1898,26.0
17814421,33000, 60 months,14.4,776.27,C,7 years,RENT,75000.0,Source Verified,credit_card,9.63,0.0,2006-08-01,6.0,0.0,699,695,11505,57.0
70281116,24000, 36 months,11.4,791.2,B,1 year,MORTGAGE,120000.0,Source Verified,debt_consolidation,12.56,0.0,2001-04-01,16.0,0.0,674,670,26783,60.0
102634832,5000, 36 months,12.7,167.85,C,10+ years,MORTGAGE,39000.0,Verified,home_improvement,27.23,0.0,1997-05-01,14.0,1.0,664,660,9744,39.0
1425275,10000, 36 months,14.3,343.39,C,10+ years,MORTGAGE,32000.0,Not Verified,debt_consolidation,12.6,0.0,1996-12-01,11.0,0.0,674,670,14177,58.0
46612954,29975, 60 months,23.9,862.15,F,8 years,RENT,100000.0,Source Verified,debt_consolidation,11.3,1.0,1996-03-01,10.0,0.0,689,685,2049,39.0
42345395,10500, 36 months,5.9,319.1,A,10+ years,MORTGAGE,88536.95,Not Verified,credit_card,13.28,0.0,1997-09-01,7.0,0.0,694,690,20580,89.0
78790458,23000, 36 months,9.1,733.11,B,10+ years,MORTGAGE,55000.0,Source Verified,credit_card,17.87,0.0,2003-09-01,16.0,0.0,679,675,28548,58.0
60924719,32200, 36 months,9.9,1038.86,B,< 1 year,MORTGAGE,73000.0,Verified,home_improvement,35.85,0.0,1988-08-01,14.0,0.0,734,730,8374,24.0
76394099,20000, 36 months,6.9,617.27,A,10+ years,OWN,95967.0,Source Verified,debt_consolidation,21.75,0.0,1996-05-01,16.0,0.0,729,725,24861,30.0
1483407,4975, 36 months,12.1,165.53,B,4 years,MORTGAGE,24192.0,Verified,debt_consolidation,32.59,0.0,1999-01-01,13.0,0.0,699,695,9496,90.0
131983947,10000, 60 months,20.3,267.12,D,4 years,RENT,33000.0,Verified,debt_consolidation,3.38,0.0,2012-02-01,7.0,0.0,684,680,0,0.0
52048451,12000, 36 months,11.5,395.89,B,7 years,MORTGAGE,85000.0,Not Verified,other,21.71,6.0,1984-03-01,13.0,0.0,664,660,16544,81.0
65811421,15000, 60 months,9.1,312.62,B,4 years,MORTGAGE,52350.0,Not Verified,debt_consolidation,15.31,0.0,2006-06-01,8.0,0.0,749,745,7862,40.0
3538056,24000, 36 months,6.6,736.89,A,6 years,MORTGAGE,99750.0,Verified,debt_consolidation,11.36,0.0,1994-03-01,13.0,0.0,729,725,29417,63.0
118651715,22500, 60 months,10.4,482.73,B,10+ years,MORTGAGE,200000.0,Source Verified,home_improvement,9.2,0.0,2005-12-01,6.0,0.0,759,755,15322,37.0
35116398,8400, 36 months,11.4,276.76,B,2 years,MORTGAGE,45000.0,Source Verified,debt_consolidation,12.61,1.0,2005-08-01,5.0,0.0,669,665,8387,95.0
50575685,8550, 36 months,16.9,304.79,D,3 years,RENT,73900.0,Verified,debt_consolidation,13.56,5.0,2001-06-01,8.0,1.0,664,660,258,2.0
60760124,8400, 36 months,8.1,263.93,B,10+ years,MORTGAGE,44451.0,Not Verified,debt_consolidation,20.44,0.0,2006-05-01,14.0,0.0,704,700,12323,48.0
59189668,24000, 60 months,8.1,488.71,B,2 years,MORTGAGE,160000.0,Not Verified,credit_card,11.78,0.0,1996-10-01,13.0,0.0,699,695,24024,47.0
6597764,19575, 60 months,21.1,531.23,E,10+ years,MORTGAGE,62000.0,Verified,debt_consolidation,21.0,1.0,2000-02-01,10.0,0.0,709,705,23858,84.0
7720009,20000, 36 months,6.0,608.72,A,1 year,MORTGAGE,65000.0,Source Verified,credit_card,15.55,0.0,1996-10-01,8.0,0.0,719,715,23794,79.0
116271798,20000, 36 months,5.3,602.3,A,10+ years,MORTGAGE,95000.0,Not Verified,debt_consolidation,12.95,0.0,1998-05-01,9.0,0.0,779,775,17814,28.0
121814975,8000, 36 months,7.9,250.59,A,7 years,RENT,60000.0,Not Verified,credit_card,4.38,3.0,2006-09-01,9.0,0.0,724,720,7241,13.0
57255596,7425, 36 months,13.9,253.74,C,10+ years,RENT,30000.0,Source Verified,debt_consolidation,14.08,0.0,2006-10-01,6.0,0.0,779,775,704,10.0
12388605,12975, 36 months,18.2,470.71,D,1 year,RENT,78000.0,Verified,debt_consolidation,21.57,1.0,2002-01-01,7.0,0.0,684,680,5631,57.0
99252270,12000, 60 months,22.7,336.5,E,4 years,MORTGAGE,60000.0,Verified,home_improvement,4.09,0.0,2004-01-01,6.0,0.0,694,690,7976,51.0
62257442,5000, 36 months,8.1,157.1,B,10+ years,MORTGAGE,53100.0,Not Verified,other,22.8,0.0,1992-02-01,7.0,0.0,734,730,21257,96.0
88819084,15000, 36 months,10.9,491.01,B,3 years,RENT,70000.0,Source Verified,debt_consolidation,14.49,1.0,2001-11-01,8.0,0.0,684,680,8200,65.0
65824245,16000, 36 months,7.8,500.58,A,1 year,RENT,65000.0,Verified,debt_consolidation,15.03,0.0,1999-03-01,7.0,0.0,709,705,17199,68.0
24655084,18000, 36 months,10.9,589.22,B,10+ years,MORTGAGE,172000.0,Verified,debt_consolidation,14.79,0.0,2000-12-01,15.0,0.0,689,685,74250,67.0
5650257,10825, 36 months,10.1,350.11,B,9 years,RENT,89000.0,Not Verified,debt_consolidation,8.01,0.0,1994-10-01,13.0,1.0,734,730,7465,22.0
68433614,9000, 36 months,10.7,293.72,B,2 years,RENT,52000.0,Source Verified,debt_consolidation,26.47,1.0,2007-02-01,12.0,0.0,669,665,4779,47.0
83736009,8000, 36 months,7.9,250.66,A,10+ years,OWN,80000.0,Not Verified,debt_consolidation,7.17,0.0,1999-04-01,10.0,0.0,694,690,10973,80.0
106774591,22550, 60 months,25.4,668.37,E,3 years,MORTGAGE,47000.0,Not Verified,debt_consolidation,21.6,0.0,2006-09-01,8.0,0.0,689,685,26408,56.0
91406531,21000, 60 months,14.9,499.48,C,10+ years,RENT,100000.0,Not Verified,small_business,9.13,0.0,2010-11-01,12.0,0.0,734,730,3979,11.0
103498817,10550, 60 months,11.4,231.97,B,10+ years,MORTGAGE,76000.0,Not Verified,home_improvement,25.9,0.0,1998-09-01,13.0,0.0,739,735,13165,56.0
796502,12400, 60 months,17.9,314.82,E,,RENT,75000.0,Verified,debt_consolidation,9.63,0.0,2003-05-01,8.0,0.0,709,705,7823,46.0
58522672,10000, 60 months,17.5,251.61,D,< 1 year,OWN,105000.0,Source Verified,debt_consolidation,8.93,0.0,2001-11-01,12.0,1.0,664,660,8863,60.0
90094009,16000, 36 months,15.5,559.28,C,5 years,RENT,149000.0,Not Verified,debt_consolidation,6.5,0.0,1995-07-01,5.0,0.0,764,760,20299,73.0
1343976,30000, 36 months,18.2,1088.34,D,10+ years,MORTGAGE,87000.0,Verified,credit_card,21.28,1.0,1992-10-01,13.0,0.0,699,695,25346,80.0
46727131,10000, 60 months,18.2,255.3,E,10+ years,RENT,32000.0,Source Verified,debt_consolidation,34.62,0.0,2005-06-01,12.0,0.0,709,705,9672,38.0
43739945,12000, 36 months,13.3,406.24,C,1 year,RENT,80000.0,Source Verified,major_purchase,24.24,0.0,2001-01-01,9.0,0.0,769,765,4208,16.0
50416228,8600, 36 months,15.6,300.7,D,2 years,RENT,40000.0,Not Verified,debt_consolidation,16.17,0.0,2009-01-01,7.0,0.0,679,675,6049,79.0
63557881,9000, 36 months,20.9,339.03,E,,RENT,28182.12,Verified,other,15.25,0.0,2008-04-01,5.0,0.0,669,665,4999,54.0
11294747,14500, 36 months,7.6,451.84,A,6 years,RENT,84479.0,Not Verified,debt_consolidation,17.31,0.0,2004-08-01,12.0,0.0,699,695,20177,66.0
75973782,12500, 36 months,7.3,388.2,A,7 years,MORTGAGE,185000.0,Source Verified,debt_consolidation,19.3,0.0,1991-12-01,15.0,0.0,809,805,26676,44.0
125152470,10000, 36 months,9.9,322.35,B,4 years,RENT,34936.0,Source Verified,credit_card,22.36,0.0,2006-10-01,10.0,0.0,724,720,5435,24.0
87524710,30000, 36 months,13.4,1017.92,C,,MORTGAGE,86765.0,Verified,debt_consolidation,12.57,0.0,1988-06-01,14.0,0.0,679,675,19358,60.0
102377281,9000, 36 months,11.4,296.53,B,7 years,OWN,75000.0,Source Verified,credit_card,5.92,0.0,1989-04-01,10.0,1.0,684,680,14909,63.0
113180788,10000, 60 months,30.8,328.72,G,10+ years,OWN,53740.0,Verified,home_improvement,17.91,3.0,2000-05-01,8.0,0.0,674,670,985,65.0
1692982,15000, 36 months,21.9,572.71,E,< 1 year,RENT,40000.0,Source Verified,debt_consolidation,26.95,0.0,2004-03-01,27.0,0.0,694,690,11701,29.0
96372745,9000, 36 months,14.9,311.95,C,10+ years,MORTGAGE,62000.0,Source Verified,debt_consolidation,9.31,1.0,1998-02-01,11.0,1.0,664,660,8491,57.0
1084193,21000, 60 months,14.6,495.74,C,10+ years,MORTGAGE,62000.0,Source Verified,debt_consolidation,18.86,0.0,1986-01-01,14.0,0.0,729,725,30493,52.0
12685677,16000, 60 months,14.1,373.63,C,1 year,MORTGAGE,65000.0,Source Verified,credit_card,24.08,0.0,2001-02-01,12.0,0.0,689,685,18157,71.0
52808611,35000, 60 months,14.6,826.24,C,10+ years,MORTGAGE,145000.0,Verified,debt_consolidation,29.35,2.0,1994-06-01,19.0,0.0,699,695,39421,96.0
64852521,11000, 36 months,10.9,360.08,B,2 years,RENT,65000.0,Not Verified,debt_consolidation,36.6,0.0,2003-06-01,21.0,0.0,724,720,11123,35.0
96240621,4000, 36 months,18.9,146.61,D,< 1 year,RENT,60000.0,Source Verified,moving,11.6,0.0,2003-11-01,6.0,2.0,664,660,1711,30.0
112586921,19200, 60 months,14.0,447.55,C,5 years,OWN,64000.0,Verified,debt_consolidation,26.4,0.0,1996-10-01,15.0,0.0,714,710,17661,36.0
115233296,32000, 60 months,11.9,711.67,B,7 years,RENT,100000.0,Not Verified,major_purchase,9.03,0.0,2012-12-01,16.0,0.0,774,770,4893,12.0
83904299,6000, 36 months,11.4,197.83,B,10+ years,RENT,33000.0,Verified,credit_card,14.65,0.0,1998-09-01,10.0,1.0,679,675,5697,36.0
63957929,11000, 36 months,13.6,374.2,C,,OWN,39130.0,Verified,credit_card,12.94,0.0,1972-01-01,15.0,1.0,684,680,11301,32.0
133706043,12000, 36 months,21.8,457.36,D,10+ years,RENT,65000.0,Verified,credit_card,19.37,0.0,2005-08-01,13.0,0.0,679,675,4994,27.0
525746,4500, 36 months,11.8,149.17,B,2 years,RENT,45600.0,Not Verified,other,4.74,0.0,1996-11-01,9.0,0.0,694,690,4859,70.0
88312622,14000, 36 months,16.9,499.07,D,10+ years,MORTGAGE,45000.0,Source Verified,debt_consolidation,28.93,3.0,2001-07-01,12.0,0.0,689,685,14769,65.0
95351360,10000, 36 months,15.9,351.53,C,10+ years,MORTGAGE,63000.0,Verified,debt_consolidation,15.6,0.0,1997-04-01,8.0,0.0,719,715,3597,34.0
38646942,2875, 36 months,14.3,98.7,C,10+ years,RENT,72000.0,Source Verified,debt_consolidation,15.38,1.0,1985-09-01,18.0,1.0,664,660,14445,43.0
70060707,18700, 36 months,8.4,590.23,B,< 1 year,RENT,72000.0,Not Verified,credit_card,21.15,0.0,2001-05-01,21.0,0.0,719,715,19054,79.0
