id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,loan_length,term_num,ret_PESS
51356744,8000,8000, 36 months,13.3,270.83,C,10+ years,RENT,46000.0,Verified,2015-06-01,Fully Paid,debt_consolidation,28.99,0.0,1988-08-01,11.0,1.0,674,670,6844,46.0,9737.809,2018-06-01,0.0,36.008953,36,7.2408695
45444320,18075,18075, 36 months,18.8,661.1,E,10+ years,MORTGAGE,90000.0,Verified,2015-04-01,Fully Paid,home_improvement,10.28,4.0,1998-04-01,12.0,8.0,669,665,2795,29.0,20949.71,2016-03-01,0.0,11.006386,36,5.3014493
62794753,16475,16475, 36 months,12.6,552.66,C,10+ years,MORTGAGE,58000.0,Not Verified,2015-10-01,Fully Paid,credit_card,27.54,0.0,1995-02-01,16.0,0.0,724,720,30024,44.0,19440.145,2017-10-01,0.0,24.01692,36,5.999281
127804457,15000,15000, 36 months,6.7,461.24,A,3 years,OWN,90000.0,Not Verified,2018-01-01,Fully Paid,credit_card,19.96,0.0,2005-08-01,26.0,0.0,709,705,16511,30.0,15281.451,2018-05-01,0.0,3.9425862,36,0.62544703
37278006,5400,5400, 36 months,8.6,170.9,B,10+ years,MORTGAGE,65000.0,Not Verified,2014-12-01,Fully Paid,other,14.96,0.0,2002-05-01,16.0,0.0,689,685,28957,71.0,5577.4,2015-07-01,0.0,6.965235,36,1.0950611
3198481,12000,12000, 36 months,13.1,404.97,B,6 years,RENT,57000.0,Not Verified,2013-02-01,Fully Paid,debt_consolidation,16.19,0.0,1989-05-01,7.0,0.0,689,685,10116,57.0,14014.458,2014-10-01,0.0,19.942915,36,5.5957165
50163638,21000,21000, 36 months,9.1,669.46,B,10+ years,MORTGAGE,134000.0,Verified,2015-06-01,Fully Paid,credit_card,10.16,2.0,1996-06-01,17.0,0.0,689,685,63889,54.0,23400.541,2017-01-01,0.0,19.055832,36,3.8103828
71906264,12800,12800, 36 months,9.7,411.52,B,10+ years,MORTGAGE,40000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,20.86,0.0,2001-11-01,10.0,0.0,704,700,18050,39.0,14386.475,2017-10-01,0.0,19.975769,36,4.1314445
97514394,6500,6500, 36 months,10.4,211.24,B,1 year,RENT,41000.0,Source Verified,2017-02-01,Charged Off,debt_consolidation,23.65,0.0,2003-12-01,13.0,0.0,679,675,16774,70.0,1480.58,2017-09-01,0.0,6.965235,36,-25.740616
61373187,25600,25600, 36 months,8.1,804.34,B,10+ years,MORTGAGE,83000.0,Not Verified,2015-10-01,Fully Paid,credit_card,35.52,0.0,1993-03-01,18.0,0.0,724,720,63923,53.0,28932.906,2018-10-01,0.0,36.008953,36,4.3397217
83921787,7200,7200, 36 months,13.9,246.05,C,2 years,MORTGAGE,56000.0,Source Verified,2016-06-01,Fully Paid,credit_card,29.04,2.0,2004-11-01,13.0,0.0,709,705,8321,72.0,7751.8516,2017-02-01,0.0,8.049447,36,2.5548685
37691456,3600,3600, 36 months,7.4,111.97,A,8 years,OWN,20000.0,Source Verified,2015-01-01,Fully Paid,debt_consolidation,7.2,0.0,2009-03-01,4.0,0.0,689,685,3419,90.0,3898.41,2016-05-01,0.0,15.967474,36,2.7630548
11374838,16300,16300, 36 months,19.2,599.31,D,7 years,MORTGAGE,68000.0,Verified,2014-02-01,Fully Paid,debt_consolidation,22.5,0.0,1999-06-01,7.0,0.0,679,675,8712,42.0,17725.53,2014-08-01,0.0,5.946734,36,2.9151928
59131446,8000,8000, 36 months,7.8,250.29,A,3 years,MORTGAGE,35000.0,Not Verified,2015-09-01,Fully Paid,credit_card,17.66,0.0,2005-06-01,17.0,0.0,719,715,10397,28.0,9006.734,2018-09-01,0.0,36.008953,36,4.194727
60791612,16000,16000, 36 months,12.6,536.72,C,2 years,MORTGAGE,51000.0,Verified,2015-09-01,Fully Paid,debt_consolidation,11.69,0.0,1995-08-01,7.0,0.0,694,690,18544,52.0,19243.031,2018-04-01,0.0,30.982155,36,6.756315
13016744,1200,1200, 36 months,14.6,41.39,C,< 1 year,RENT,47840.0,Not Verified,2014-03-01,Charged Off,debt_consolidation,18.04,0.0,2003-11-01,5.0,1.0,679,675,5859,55.0,1407.26,2017-01-01,0.0,34.070515,36,5.7572227
61402963,18000,18000, 36 months,12.2,600.36,C,6 years,MORTGAGE,70095.0,Verified,2015-10-01,Fully Paid,debt_consolidation,28.37,0.0,2006-01-01,40.0,0.0,694,690,15677,45.0,19978.69,2016-10-01,0.0,12.024888,36,3.6642396
99798906,20000,20000, 60 months,15.9,486.26,C,10+ years,RENT,62000.0,Not Verified,2017-03-01,Fully Paid,credit_card,29.19,0.0,2007-03-01,10.0,0.0,689,685,15312,73.0,25267.068,2019-01-01,0.0,22.045628,60,5.267068
91091793,5000,5000, 36 months,13.9,170.87,C,2 years,RENT,50000.0,Source Verified,2016-10-01,Charged Off,debt_consolidation,19.85,0.0,2006-04-01,9.0,0.0,724,720,2342,19.0,3136.12,2018-04-01,443.55,17.971622,36,-12.425866
39520952,4800,4800, 36 months,11.9,159.41,B,1 year,MORTGAGE,60000.0,Not Verified,2015-01-01,Fully Paid,other,11.76,0.0,2005-10-01,15.0,0.0,779,775,6929,19.0,5540.4766,2017-03-01,0.0,25.955359,36,5.1421986
133914803,1500,1500, 36 months,17.4,53.84,D,3 years,RENT,37918.0,Source Verified,2018-05-01,Fully Paid,other,25.45,0.0,2007-02-01,6.0,0.0,699,695,9893,90.0,1503.6354,2018-06-01,0.0,1.0185014,36,0.08078614
88942815,13575,13575, 60 months,28.8,429.91,G,5 years,RENT,37750.0,Verified,2016-09-01,Charged Off,debt_consolidation,26.07,1.0,2003-10-01,17.0,0.0,664,660,10969,93.0,3360.25,2017-01-01,1662.39,4.008296,60,-15.0493555
1099577,21000,21000, 36 months,7.5,653.33,A,10+ years,MORTGAGE,129000.0,Verified,2012-01-01,Fully Paid,debt_consolidation,10.16,0.0,1984-01-01,8.0,0.0,764,760,39640,60.0,23507.87,2014-11-01,0.0,34.004807,36,3.9807446
79602063,6600,6600, 36 months,8.3,208.01,B,5 years,OWN,65000.0,Not Verified,2016-06-01,Fully Paid,other,24.41,0.0,2007-05-01,12.0,0.0,764,760,2566,9.0,7438.237,2018-10-01,0.0,27.992361,36,4.233519
42061349,10000,10000, 36 months,13.3,338.54,C,,RENT,62000.0,Verified,2015-03-01,Fully Paid,debt_consolidation,15.95,0.0,1983-09-01,16.0,1.0,669,665,10903,53.0,12239.282,2018-04-01,0.0,37.027454,36,7.464274
76305378,21600,21600, 36 months,16.2,762.49,D,10+ years,MORTGAGE,72000.0,Not Verified,2016-04-01,Fully Paid,debt_consolidation,23.18,2.0,1992-12-01,11.0,0.0,669,665,6004,72.0,27538.84,2019-02-01,0.0,34.03766,36,9.164877
59679442,5000,5000, 36 months,12.6,167.73,C,1 year,RENT,38000.0,Source Verified,2015-09-01,Fully Paid,debt_consolidation,14.78,0.0,2009-02-01,11.0,0.0,669,665,8386,31.0,5327.7,2016-06-01,0.0,9.002238,36,2.184668
60367416,5000,5000, 36 months,14.6,172.48,C,5 years,OWN,25000.0,Verified,2015-09-01,Fully Paid,debt_consolidation,30.53,3.0,2006-01-01,23.0,0.0,679,675,6663,18.0,5493.93,2016-07-01,0.0,9.9878845,36,3.292868
8755822,10000,10000, 36 months,10.9,327.34,B,10+ years,MORTGAGE,56000.0,Verified,2013-11-01,Fully Paid,credit_card,33.58,1.0,1995-04-01,15.0,0.0,694,690,22565,44.0,11789.9375,2016-12-01,0.0,36.9946,36,5.9664583
2045090,27250,27250, 60 months,21.0,737.21,E,10+ years,MORTGAGE,61000.0,Verified,2012-11-01,Fully Paid,debt_consolidation,20.99,1.0,1993-06-01,12.0,0.0,699,695,31877,31.0,37602.72,2015-01-01,0.0,25.988213,60,7.5983257
88115882,6500,6500, 36 months,8.9,206.67,B,9 years,MORTGAGE,50000.0,Not Verified,2016-08-01,Fully Paid,debt_consolidation,20.24,1.0,1998-12-01,11.0,0.0,749,745,4117,20.0,7407.167,2019-01-01,0.0,29.010862,36,4.6521387
22404814,20000,20000, 36 months,7.1,618.64,A,10+ years,OWN,56000.0,Source Verified,2014-07-01,Fully Paid,debt_consolidation,23.6,0.0,2001-02-01,6.0,0.0,724,720,19484,93.0,21477.23,2015-11-01,0.0,16.033184,36,2.4620507
1571481,10000,10000, 36 months,15.3,348.18,C,2 years,RENT,36000.0,Not Verified,2012-10-01,Charged Off,credit_card,14.88,0.0,2007-10-01,7.0,0.0,689,685,5408,56.0,4872.82,2013-09-01,1043.06,11.006386,36,-17.0906
63425085,8500,8500, 36 months,9.1,270.98,B,10+ years,MORTGAGE,51000.0,Not Verified,2015-10-01,Fully Paid,debt_consolidation,15.62,2.0,1997-08-01,7.0,0.0,719,715,4412,36.0,9582.976,2017-10-01,0.0,24.01692,36,4.246963
62674793,12000,12000, 36 months,12.6,402.54,C,8 years,RENT,35000.0,Verified,2015-10-01,Charged Off,debt_consolidation,15.55,0.0,2005-01-01,15.0,0.0,664,660,6513,25.0,9207.71,2017-07-01,762.83,20.99427,36,-7.756361
1513503,25000,25000, 60 months,13.1,570.24,B,10+ years,MORTGAGE,115000.0,Verified,2012-09-01,Fully Paid,credit_card,12.15,0.0,1996-04-01,12.0,0.0,749,745,28811,58.0,34120.53,2017-03-01,0.0,53.94772,60,7.296425
75100389,10000,10000, 36 months,9.7,321.5,B,3 years,RENT,40500.0,Source Verified,2016-03-01,Fully Paid,debt_consolidation,7.05,1.0,2006-09-01,4.0,0.0,664,660,10665,68.0,10925.453,2017-05-01,0.0,13.996181,36,3.0848439
61415751,18000,18000, 36 months,7.8,563.15,A,10+ years,MORTGAGE,85000.0,Not Verified,2015-10-01,Fully Paid,debt_consolidation,25.24,0.0,1989-10-01,23.0,0.0,739,735,38509,36.0,19373.174,2016-12-01,0.0,14.029036,36,2.5429144
24414963,7500,7500, 36 months,12.9,252.67,C,3 years,RENT,30000.0,Not Verified,2014-08-01,Fully Paid,debt_consolidation,20.28,0.0,2008-10-01,11.0,0.0,689,685,4868,33.0,8273.19,2015-06-01,0.0,9.9878845,36,3.436402
95325910,6800,6800, 36 months,14.9,235.7,C,10+ years,MORTGAGE,50000.0,Verified,2016-12-01,Fully Paid,debt_consolidation,28.35,0.0,2012-01-01,9.0,0.0,699,695,6842,54.0,7701.8594,2017-12-01,0.0,11.992033,36,4.4208794
13176560,23225,23225, 60 months,19.9,615.2,E,< 1 year,MORTGAGE,80000.0,Source Verified,2014-03-01,Fully Paid,debt_consolidation,27.78,0.0,2004-07-01,7.0,0.0,704,700,2423,80.0,36412.977,2018-05-01,0.0,50.005135,60,11.356708
67909069,10825,10825, 36 months,12.5,362.61,C,1 year,RENT,36000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,10.83,1.0,1999-09-01,7.0,0.0,719,715,9166,39.0,6496.26,2017-05-01,705.69,16.985975,36,-13.329454
48604779,8000,8000, 36 months,11.5,263.93,B,2 years,RENT,90000.0,Verified,2015-05-01,Fully Paid,debt_consolidation,22.87,1.0,2002-03-01,12.0,0.0,664,660,46682,87.0,9501.153,2018-05-01,0.0,36.008953,36,6.2548056
754734,11000,11000, 36 months,7.4,342.12,A,3 years,RENT,56000.0,Verified,2011-05-01,Fully Paid,debt_consolidation,13.95,0.0,2001-01-01,10.0,0.0,749,745,2944,10.0,12316.234,2014-06-01,0.0,37.027454,36,3.988589
94233694,5000,5000, 36 months,11.4,164.86,B,10+ years,MORTGAGE,72000.0,Source Verified,2016-12-01,Charged Off,debt_consolidation,32.3,0.0,1998-02-01,12.0,0.0,724,720,11570,53.0,2469.71,2018-04-01,0.0,15.967474,36,-16.8686
93297495,11000,11000, 36 months,11.4,362.43,B,10+ years,RENT,62000.0,Not Verified,2016-11-01,Fully Paid,debt_consolidation,7.61,0.0,1996-09-01,8.0,1.0,674,670,8205,57.0,12587.22,2018-06-01,0.0,18.957268,36,4.8097563
57366225,18000,18000, 36 months,7.8,563.15,A,10+ years,MORTGAGE,54000.0,Not Verified,2015-08-01,Fully Paid,debt_consolidation,20.04,0.0,1994-01-01,12.0,0.0,739,735,17453,60.0,19215.0,2016-08-01,0.0,12.024888,36,2.25
46438205,8500,8500, 36 months,13.3,287.76,C,5 years,RENT,24000.0,Source Verified,2015-05-01,Fully Paid,debt_consolidation,36.1,0.0,2004-11-01,11.0,0.0,689,685,12971,68.0,10385.93,2018-05-01,0.0,36.008953,36,7.395803
78659729,28000,28000, 36 months,13.6,952.5,C,10+ years,MORTGAGE,80000.0,Verified,2016-05-01,Fully Paid,debt_consolidation,24.36,0.0,2000-03-01,9.0,0.0,714,710,63705,55.0,33669.406,2018-07-01,0.0,25.988213,36,6.749293
67465418,8050,8050, 36 months,15.4,280.68,D,7 years,MORTGAGE,47400.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,13.72,0.0,1991-10-01,19.0,1.0,754,750,4000,14.0,2931.53,2016-09-01,681.54,9.035093,36,-21.194492
22882574,28000,28000, 36 months,10.1,905.46,B,10+ years,MORTGAGE,125000.0,Source Verified,2014-07-01,Fully Paid,debt_consolidation,19.62,0.0,1992-09-01,15.0,0.0,714,710,22724,58.0,32587.725,2017-06-01,0.0,35.023308,36,5.461577
5761359,24575,24575, 60 months,13.1,560.55,B,10+ years,MORTGAGE,55000.0,Verified,2013-07-01,Fully Paid,debt_consolidation,18.57,1.0,1974-06-01,17.0,0.0,714,710,29531,48.0,33632.29,2018-07-01,0.0,59.99302,60,7.3711405
103368788,3000,3000, 36 months,12.7,100.71,C,10+ years,OWN,40000.0,Verified,2017-03-01,Fully Paid,debt_consolidation,20.73,1.0,1999-02-01,8.0,0.0,669,665,4881,77.0,3423.5608,2018-08-01,0.0,17.01883,36,4.7062316
83588493,7000,7000, 36 months,16.9,249.54,D,1 year,RENT,100000.0,Source Verified,2016-07-01,Fully Paid,home_improvement,21.22,0.0,2003-01-01,18.0,3.0,699,695,10457,59.0,8503.99,2018-02-01,0.0,19.055832,36,7.1618586
63426089,8000,8000, 36 months,12.2,266.83,C,2 years,RENT,60000.0,Source Verified,2015-10-01,Charged Off,debt_consolidation,9.42,1.0,2012-08-01,6.0,0.0,664,660,6468,42.0,5889.99,2017-07-01,531.17,20.99427,36,-8.791707
32379500,16000,16000, 36 months,10.9,523.75,B,7 years,MORTGAGE,60000.0,Not Verified,2014-10-01,Fully Paid,credit_card,30.82,0.0,1999-02-01,15.0,1.0,674,670,19803,70.0,18844.963,2017-11-01,0.0,37.027454,36,5.927006
71493060,5000,5000, 36 months,12.9,168.45,C,4 years,RENT,44000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,23.32,1.0,1998-11-01,6.0,1.0,664,660,1668,61.0,5966.616,2018-04-01,0.0,25.955359,36,6.444108
72193753,10000,10000, 60 months,10.7,216.18,B,4 years,RENT,112000.0,Not Verified,2016-02-01,Fully Paid,debt_consolidation,14.07,1.0,2002-09-01,19.0,0.0,724,720,16306,14.0,10486.38,2016-07-01,0.0,4.9610877,60,0.97275984
46446581,9600,9600, 36 months,13.9,328.06,C,< 1 year,MORTGAGE,50000.0,Source Verified,2015-04-01,Fully Paid,debt_consolidation,23.36,0.0,2008-06-01,13.0,0.0,694,690,9136,55.0,11828.078,2018-06-01,0.0,38.0131,36,7.7363825
76195005,9850,9850, 36 months,8.3,310.44,B,6 years,OWN,65000.0,Not Verified,2016-04-01,Charged Off,debt_consolidation,14.79,0.0,2000-07-01,18.0,0.0,694,690,6102,25.0,3748.23,2017-04-01,0.0,11.992033,36,-20.648968
37117346,35000,35000, 60 months,12.9,796.18,C,1 year,MORTGAGE,115000.0,Verified,2014-12-01,Fully Paid,debt_consolidation,18.28,1.0,1997-12-01,18.0,0.0,689,685,41274,70.0,38352.39,2015-09-01,0.0,9.002238,60,1.9156518
87095444,11150,11150, 36 months,14.4,383.74,C,10+ years,MORTGAGE,90000.0,Not Verified,2016-08-01,Charged Off,credit_card,7.03,0.0,2006-06-01,8.0,0.0,684,680,5667,87.0,9968.26,2018-10-01,0.0,25.988213,36,-3.5328557
99607785,25000,25000, 36 months,17.9,903.69,D,5 years,RENT,82000.0,Verified,2017-03-01,Charged Off,debt_consolidation,18.7,1.0,2006-12-01,11.0,1.0,679,675,15323,64.0,13352.01,2018-03-01,2532.72,11.992033,36,-15.530653
1249259,9000,9000, 36 months,13.1,303.73,B,,OWN,33156.0,Verified,2012-04-01,Fully Paid,credit_card,10.39,0.0,1997-03-01,5.0,0.0,699,695,10228,85.0,10933.957,2015-05-01,0.0,36.961746,36,7.1628036
130760075,3025,3025, 36 months,10.0,98.9,B,5 years,MORTGAGE,50000.0,Source Verified,2018-03-01,Fully Paid,other,7.49,1.0,2008-05-01,7.0,0.0,689,685,1830,73.0,3162.0667,2018-08-01,0.0,5.0267973,36,1.5103765
19696648,12000,12000, 60 months,14.4,282.28,C,10+ years,MORTGAGE,59942.0,Verified,2014-07-01,Fully Paid,home_improvement,24.28,2.0,1990-11-01,12.0,0.0,664,660,10896,60.0,16893.389,2019-02-01,0.0,55.064785,60,8.155647
111955650,12725,12725, 36 months,15.0,441.43,C,,RENT,36000.0,Verified,2017-07-01,Charged Off,debt_consolidation,12.23,0.0,1996-01-01,4.0,0.0,714,710,2867,41.0,5717.31,2018-08-01,0.0,13.010534,36,-18.356752
8555410,3900,3900, 36 months,20.0,145.34,D,4 years,RENT,65000.0,Verified,2013-11-01,Fully Paid,car,3.53,0.0,2000-10-01,3.0,1.0,669,665,4164,77.0,4879.45,2015-05-01,0.0,17.938766,36,8.371369
66451621,28000,28000, 36 months,5.3,843.22,A,10+ years,OWN,121000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,12.31,0.0,2000-03-01,33.0,0.0,799,795,15108,4.0,29724.82,2017-06-01,0.0,18.004477,36,2.0533574
37257759,24000,24000, 60 months,11.4,527.1,B,6 years,MORTGAGE,88000.0,Source Verified,2015-01-01,Fully Paid,home_improvement,17.17,0.0,1998-02-01,15.0,0.0,749,745,13797,32.0,28956.664,2017-03-01,0.0,25.955359,60,4.1305532
68957524,5500,5500, 36 months,12.8,185.0,C,10+ years,RENT,106000.0,Source Verified,2016-01-01,Fully Paid,debt_consolidation,11.0,2.0,1979-11-01,7.0,0.0,669,665,966,23.0,6638.669,2018-09-01,0.0,32.000656,36,6.901024
71492824,14275,14275, 60 months,28.1,445.68,G,7 years,RENT,42000.0,Verified,2016-02-01,Fully Paid,debt_consolidation,19.53,0.0,2005-01-01,9.0,0.0,689,685,12434,48.0,19527.12,2017-06-01,0.0,15.967474,60,7.358485
8116971,14675,14675, 60 months,22.0,408.66,E,10+ years,MORTGAGE,59929.0,Verified,2013-10-01,Charged Off,debt_consolidation,34.04,0.0,1994-01-01,10.0,1.0,719,715,5735,48.0,5568.74,2015-01-01,0.0,15.014682,60,-12.410575
75708561,8700,8700, 36 months,13.6,295.96,C,1 year,MORTGAGE,75000.0,Source Verified,2016-03-01,Fully Paid,home_improvement,18.88,0.0,1991-02-01,13.0,0.0,684,680,46814,48.0,8704.3,2016-04-01,0.0,1.0185014,36,0.016474348
66404466,6500,6500, 36 months,11.9,215.87,C,1 year,RENT,22880.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,22.14,0.0,2012-02-01,9.0,0.0,684,680,6622,61.0,7766.644,2018-12-01,0.0,36.008953,36,6.4956107
5025762,7000,7000, 36 months,18.4,254.8,D,< 1 year,RENT,32739.0,Source Verified,2013-06-01,Fully Paid,other,25.8,0.0,2003-10-01,12.0,0.0,704,700,3058,29.0,7516.6675,2013-11-01,0.0,5.0267973,36,2.4603212
1312802,16450,16450, 36 months,16.2,580.7,C,5 years,RENT,33000.0,Verified,2012-06-01,Fully Paid,credit_card,20.84,0.0,2006-10-01,18.0,0.0,679,675,11230,31.0,20846.37,2015-02-01,0.0,32.033512,36,8.908549
9254841,5000,5000, 36 months,18.5,182.15,D,< 1 year,RENT,63700.0,Not Verified,2013-12-01,Fully Paid,debt_consolidation,23.06,0.0,2009-09-01,12.0,0.0,684,680,4326,43.0,5756.792,2014-11-01,0.0,11.006386,36,5.04528
43064306,13500,13500, 36 months,16.9,481.25,D,10+ years,RENT,80000.0,Source Verified,2015-03-01,Fully Paid,debt_consolidation,17.07,0.0,2000-05-01,9.0,1.0,669,665,5053,59.0,16694.75,2017-01-01,0.0,22.078482,36,7.888272
29164136,7500,7500, 36 months,10.1,242.54,B,3 years,RENT,50000.0,Verified,2014-11-01,Fully Paid,credit_card,6.96,0.0,2005-08-01,3.0,0.0,684,680,12356,92.0,8726.893,2017-11-01,0.0,36.008953,36,5.452856
113111898,16000,16000, 60 months,15.0,381.06,C,9 years,MORTGAGE,150000.0,Not Verified,2017-07-01,Fully Paid,debt_consolidation,16.9,0.0,2006-07-01,19.0,0.0,664,660,28078,73.0,18973.58,2018-11-01,0.0,16.033184,60,3.7169752
108689163,3025,3025, 36 months,9.9,97.51,B,1 year,MORTGAGE,35000.0,Not Verified,2017-05-01,Fully Paid,debt_consolidation,12.76,0.0,2005-08-01,8.0,1.0,704,700,4538,28.0,3082.9587,2017-08-01,0.0,3.0226493,36,0.6386638
97514126,15000,15000, 36 months,14.9,519.91,C,6 years,RENT,60000.0,Verified,2017-02-01,Fully Paid,debt_consolidation,29.9,0.0,2007-03-01,8.0,0.0,689,685,11102,68.0,16395.467,2017-10-01,0.0,7.950882,36,3.1010373
7954756,25000,25000, 36 months,7.6,779.04,A,10+ years,MORTGAGE,95000.0,Verified,2013-10-01,Fully Paid,debt_consolidation,21.21,0.0,1993-03-01,13.0,0.0,744,740,25361,53.0,28045.197,2016-10-01,0.0,36.008953,36,4.0602627
58110931,13000,13000, 36 months,11.5,428.88,B,5 years,MORTGAGE,86000.0,Not Verified,2015-08-01,Fully Paid,debt_consolidation,3.6,1.0,1989-04-01,8.0,0.0,704,700,6035,48.0,15428.371,2018-07-01,0.0,34.99045,36,6.2265925
44956106,10875,10875, 36 months,18.2,394.53,E,7 years,MORTGAGE,52000.0,Source Verified,2015-04-01,Fully Paid,debt_consolidation,10.85,2.0,2002-09-01,4.0,0.0,669,665,6306,86.0,14180.674,2018-04-01,0.0,36.008953,36,10.132334
11024583,12000,12000, 60 months,23.0,343.13,F,10+ years,MORTGAGE,45000.0,Verified,2014-01-01,Charged Off,other,14.4,0.0,2007-04-01,8.0,0.0,674,670,16976,106.0,11666.42,2016-12-01,0.0,34.99045,60,-0.5559668
73725058,5000,5000, 36 months,10.7,163.11,B,1 year,RENT,100000.0,Not Verified,2016-03-01,Fully Paid,credit_card,21.2,0.0,1999-09-01,8.0,0.0,679,675,25262,65.0,5865.4224,2019-02-01,0.0,35.05616,36,5.769482
108235747,40000,40000, 36 months,14.0,1368.66,C,5 years,MORTGAGE,154000.0,Source Verified,2017-05-01,Fully Paid,debt_consolidation,23.16,0.0,2003-03-01,25.0,0.0,704,700,68394,72.0,45067.555,2018-07-01,0.0,13.996181,36,4.2229624
32459139,3625,3625, 36 months,10.1,117.23,B,6 years,RENT,45458.0,Not Verified,2014-10-01,Fully Paid,debt_consolidation,11.8,0.0,2003-08-01,9.0,0.0,674,670,3664,83.0,4211.223,2017-06-01,0.0,32.000656,36,5.390558
66614581,20000,20000, 60 months,14.4,470.36,C,< 1 year,RENT,46500.0,Verified,2015-12-01,Fully Paid,debt_consolidation,28.0,0.0,2005-08-01,16.0,0.0,729,725,6814,35.0,26342.412,2018-10-01,0.0,34.004807,60,6.3424125
44047613,35000,35000, 36 months,17.8,1262.88,D,4 years,MORTGAGE,116000.0,Verified,2015-04-01,Fully Paid,debt_consolidation,28.96,0.0,1997-08-01,26.0,0.0,664,660,45523,65.0,41636.03,2016-10-01,0.0,18.03733,36,6.3200297
109437935,1000,1000, 36 months,19.0,36.68,D,3 years,RENT,34000.0,Source Verified,2017-05-01,Fully Paid,moving,23.51,0.0,2007-10-01,7.0,0.0,669,665,12271,90.0,1252.8536,2019-01-01,0.0,20.04148,36,8.428454
95786099,5000,5000, 36 months,14.9,173.31,C,10+ years,MORTGAGE,75000.0,Verified,2016-12-01,Fully Paid,home_improvement,5.28,0.0,2004-04-01,3.0,0.0,669,665,13850,81.0,5318.3906,2017-06-01,0.0,5.979589,36,2.1226041
46744995,28000,28000, 36 months,6.6,860.47,A,10+ years,MORTGAGE,300000.0,Source Verified,2015-04-01,Fully Paid,debt_consolidation,6.99,0.0,1965-01-01,14.0,0.0,774,770,23430,22.0,30972.03,2018-05-01,0.0,36.9946,36,3.5381303
59270285,18000,18000, 60 months,9.1,375.14,B,4 years,MORTGAGE,110000.0,Source Verified,2015-09-01,Fully Paid,debt_consolidation,3.4,0.0,2005-10-01,6.0,1.0,684,680,13073,45.0,20996.385,2017-11-01,0.0,26.021069,60,3.3293164
4276029,28000,28000, 60 months,23.2,793.85,F,4 years,RENT,116400.0,Verified,2013-04-01,Fully Paid,debt_consolidation,26.2,0.0,1999-08-01,18.0,0.0,689,685,42495,97.0,47428.844,2017-11-01,0.0,55.03193,60,13.877746
95172891,16500,16500, 36 months,10.4,536.22,B,10+ years,RENT,114599.0,Not Verified,2016-12-01,Fully Paid,credit_card,12.05,0.0,2004-11-01,13.0,1.0,704,700,11617,48.0,18334.055,2018-04-01,0.0,15.967474,36,3.705161
60822021,13000,13000, 36 months,8.1,408.46,B,5 years,RENT,46000.0,Verified,2015-09-01,Fully Paid,credit_card,27.65,0.0,2006-12-01,12.0,0.0,669,665,9106,29.0,13734.52,2016-06-01,0.0,9.002238,36,1.8833834
126474945,22350,22350, 36 months,28.7,933.2,F,3 years,OWN,255000.0,Source Verified,2018-01-01,Fully Paid,other,7.92,0.0,2007-10-01,12.0,0.0,699,695,1419,5.0,25545.988,2018-07-01,0.0,5.946734,36,4.7665744
68762436,8000,8000, 36 months,5.3,240.92,A,10+ years,MORTGAGE,66000.0,Not Verified,2016-01-01,Fully Paid,credit_card,24.51,0.0,1993-02-01,14.0,0.0,694,690,36675,73.0,8670.691,2019-01-01,0.0,36.008953,36,2.7945476
85686884,21000,21000, 36 months,13.9,717.63,C,10+ years,MORTGAGE,60000.0,Source Verified,2016-08-01,Charged Off,credit_card,11.6,0.0,2000-12-01,9.0,0.0,724,720,6413,24.0,10801.35,2017-11-01,0.0,15.014682,36,-16.188334
46547863,14025,14025, 36 months,18.8,512.97,E,9 years,OWN,41545.0,Source Verified,2015-04-01,Charged Off,other,19.27,0.0,2000-10-01,9.0,0.0,674,670,13836,74.0,16263.14,2017-09-01,0.0,29.043718,36,5.319405
126523004,3900,3900, 36 months,12.6,130.7,C,10+ years,MORTGAGE,70000.0,Not Verified,2018-01-01,Fully Paid,car,15.16,0.0,1997-10-01,9.0,1.0,704,700,13719,51.0,4241.252,2018-10-01,0.0,8.969383,36,2.9166832
70852636,9000,9000, 36 months,9.1,286.87,B,10+ years,RENT,74000.0,Source Verified,2016-02-01,Fully Paid,debt_consolidation,31.56,0.0,1984-07-01,11.0,0.0,714,710,3231,43.0,10339.043,2019-03-01,0.0,36.92889,36,4.9594183
75407879,21000,21000, 36 months,8.3,661.85,B,9 years,MORTGAGE,70000.0,Not Verified,2016-03-01,Fully Paid,debt_consolidation,17.08,0.0,1985-03-01,13.0,0.0,744,740,37111,48.0,23376.707,2018-02-01,0.0,23.064129,36,3.7725508
131984122,25000,25000, 36 months,12.6,837.67,C,6 years,RENT,82000.0,Source Verified,2018-05-01,Charged Off,debt_consolidation,12.6,0.0,2008-03-01,13.0,0.0,664,660,8739,61.0,1640.31,2018-07-01,0.0,2.004148,36,-31.146254
